id,link,address,area,bedrooms,bathrooms,garages,others,price,condo,date
2516588386,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-venda-RS485000-id-2516588386/,"Jardim Aquarius, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Churrasqueira","R$ 2.850 /mês
R$ 485.000",R$ 277,2021-05-14 09:18
2509038608,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1950-id-2509038608/,"Avenida Doutor Eduardo Cury - Jardim das Colinas, São José dos Campos - SP",56,1 Quarto,2 Banheiros,1 Vaga,"Elevador
Piscina
Churrasqueira
Sauna
Sistema de alarme",R$ 1.950 /mês,R$ 360,2021-05-14 09:18
2512893178,https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-66m2-aluguel-RS1600-id-2512893178/,"Palmeiras de São José, São José dos Campos - SP",66,2 Quartos,1 Banheiro,1 Vaga,Garagem,R$ 1.600 /mês,R$ 400,2021-05-14 09:18
2518414698,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS2100-id-2518414698/,"Jardim Esplanada, São José dos Campos - SP",65,2 Quartos,1 Banheiro,2 Vagas,"Mobiliado
Elevador
Sistema de alarme
Lavanderia
Cozinha",R$ 2.100 /mês,R$ 350,2021-05-14 09:18
2495530338,https://www.vivareal.com.br/imovel/apartamento-2-quartos-conjunto-residencial-trinta-e-um-de-marco-bairros-sao-jose-dos-campos-com-garagem-44m2-aluguel-RS1500-id-2495530338/,"Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",44,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Quadra poliesportiva
Condomínio fechado
Sistema de alarme
TV a cabo",R$ 1.500 /mês,R$ 280,2021-05-14 09:18
2519040684,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1200-id-2519040684/,"Parque Residencial Aquarius, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.200 /mês,R$ 380,2021-05-14 09:18
2514177138,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-40m2-aluguel-RS1600-id-2514177138/,"Jardim Esplanada II, São José dos Campos - SP",40,1 Quarto,1 Banheiro,-- Vaga,,R$ 1.600 /mês,R$ 250,2021-05-14 09:18
2505443787,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-96m2-aluguel-RS2370-id-2505443787/,"Parque Residencial Aquarius, São José dos Campos - SP",96,3 Quartos,2 Banheiros,3 Vagas,"Área de serviço
Salão de festas
Playground
Varanda
Academia",R$ 2.370 /mês,R$ 695,2021-05-14 09:18
2515923311,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1200-id-2515923311/,"Jardim São Dimas, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
TV a cabo
Cozinha
Interfone",R$ 1.200 /mês,,2021-05-14 09:18
2519107614,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-103m2-aluguel-RS2300-id-2519107614/,"Bosque dos Eucaliptos, São José dos Campos - SP",103,3 Quartos,2 Banheiros,-- Vaga,"Piscina
Área de serviço
Cozinha",R$ 2.300 /mês,R$ 760,2021-05-14 09:18
2501641487,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-del-rey-bairros-sao-jose-dos-campos-com-garagem-76m2-aluguel-RS1200-id-2501641487/,"Jardim Del Rey, São José dos Campos - SP",76,2 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Varanda
Cozinha",R$ 1.200 /mês,R$ 320,2021-05-14 09:18
2516057950,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2800-id-2516057950/,"Rua Doutor Tertuliano Delphim Júnior - Jardim Aquarius, São José dos Campos - SP",80,2 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Sauna
Sistema de alarme",R$ 2.800 /mês,R$ 340,2021-05-14 09:18
2501034185,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS2400-id-2501034185/,"Condomínio Royal Park, São José dos Campos - SP",78,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 2.400 /mês,R$ 347,2021-05-14 09:18
2501033710,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS2400-id-2501033710/,"Condomínio Royal Park, São José dos Campos - SP",78,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 2.400 /mês,R$ 347,2021-05-14 09:18
2518174584,https://www.vivareal.com.br/imovel/apartamento-3-quartos-conjunto-residencial-trinta-e-um-de-marco-bairros-sao-jose-dos-campos-com-garagem-77m2-aluguel-RS1455-id-2518174584/,"Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",77,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Varanda
Condomínio fechado",R$ 1.455 /mês,R$ 295,2021-05-14 09:18
2518954296,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-oriente-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1100-id-2518954296/,"Avenida Hiroshima - Jardim Oriente, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Varanda
Interfone",R$ 1.100 /mês,R$ 260,2021-05-14 09:18
2493600721,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-americano-bairros-sao-jose-dos-campos-com-garagem-51m2-aluguel-RS1100-id-2493600721/,"Jardim Americano, São José dos Campos - SP",51,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Salão de festas
Playground
Varanda",R$ 1.100 /mês,R$ 330,2021-05-14 09:18
2513364292,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-53m2-aluguel-RS780-id-2513364292/,"Parque Industrial, São José dos Campos - SP",53,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Quadra poliesportiva
Condomínio fechado
Interfone",R$ 780 /mês,R$ 451,2021-05-14 09:18
2513629298,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-61m2-aluguel-RS1400-id-2513629298/,"Rua da Alegria - Jardim Satélite, São José dos Campos - SP",61,2 Quartos,2 Banheiros,2 Vagas,,R$ 1.400 /mês,R$ 325,2021-05-14 09:18
2516166102,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-88m2-aluguel-RS2916-id-2516166102/,"Avenida Doutor Adhemar de Barros - Jardim São Dimas, São José dos Campos - SP",88,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Quadra poliesportiva",R$ 2.916 /mês,R$ 656,2021-05-14 09:18
2515101274,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2350-id-2515101274/,"Jardim Aquarius, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,Cozinha,R$ 2.350 /mês,R$ 350,2021-05-14 09:18
2512833250,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-72m2-venda-RS445000-id-2512833250/,"Vila Adyana, São José dos Campos - SP",72,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Piscina
TV a cabo
Armário na cozinha","R$ 1.540 /mês
R$ 445.000",R$ 600,2021-05-14 09:18
2516131650,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sul-bairros-sao-jose-dos-campos-55m2-aluguel-RS850-id-2516131650/,"Jardim Sul, São José dos Campos - SP",55,2 Quartos,1 Banheiro,-- Vaga,"Varanda
Condomínio fechado
Cozinha",R$ 850 /mês,R$ 300,2021-05-14 09:18
2507130690,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-125m2-aluguel-RS1950-id-2507130690/,"Rua Esperança - Vila Adyana, São José dos Campos - SP",125,3 Quartos,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Ar-condicionado
Sistema de alarme
Cozinha",R$ 1.950 /mês,R$ 560,2021-05-14 09:18
2512450499,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-v-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1400-id-2512450499/,"Urbanova V, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Piscina
Churrasqueira
Salão de festas
Condomínio fechado",R$ 1.400 /mês,R$ 340,2021-05-14 09:18
2513933585,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-i-bairros-sao-jose-dos-campos-com-garagem-64m2-aluguel-RS860-id-2513933585/,"Jardim Santa Inês I, São José dos Campos - SP",64,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Varanda",R$ 860 /mês,R$ 230,2021-05-14 09:18
2518251113,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-140m2-aluguel-RS4000-id-2518251113/,"Vila Ema, São José dos Campos - SP",140,4 Quartos,1 Banheiro,3 Vagas,"Piscina
Salão de festas
Playground
Varanda
Sauna",R$ 4.000 /mês,R$ 900,2021-05-14 09:18
2510631522,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS3500-id-2510631522/,"Rua Laurent Martins - Jardim Esplanada, São José dos Campos - SP",124,4 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Churrasqueira
Varanda",R$ 3.500 /mês,R$ 800,2021-05-14 09:18
2489026090,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS3500-id-2489026090/,"Jardim Esplanada, São José dos Campos - SP",124,4 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Área de serviço
Varanda
Ar-condicionado
Armário embutido",R$ 3.500 /mês,R$ 1.100,2021-05-14 09:19
2487529868,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-145m2-venda-RS1100000-id-2487529868/,"Parque Residencial Aquarius, São José dos Campos - SP",145,4 Quartos,5 Banheiros,3 Vagas,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas","R$ 6.000 /mês
R$ 1.100.000",R$ 750,2021-05-14 09:19
2499458206,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-venda-RS480000-id-2499458206/,"Parque Residencial Aquarius, São José dos Campos - SP",75,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Playground","R$ 2.200 /mês
R$ 480.000",R$ 510,2021-05-14 09:19
2498398899,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-62m2-venda-RS160000-id-2498398899/,"Jardim Santa Inês III, São José dos Campos - SP",62,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Churrasqueira
Varanda
Quadra poliesportiva
Condomínio fechado","R$ 700 /mês
R$ 160.000",R$ 252,2021-05-14 09:19
2519151980,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-100m2-aluguel-RS1300-id-2519151980/,"Centro, São José dos Campos - SP",100,3 Quartos,1 Banheiro,1 Vaga,,R$ 1.300 /mês,R$ 409,2021-05-14 09:19
2503222815,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-i-bairros-sao-jose-dos-campos-com-garagem-53m2-aluguel-RS690-id-2503222815/,"Rua Albenzio Romancini - Jardim Santa Inês I, São José dos Campos - SP",53,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Varanda
Quadra poliesportiva
Sistema de alarme
Quintal",R$ 690 /mês,R$ 191,2021-05-14 09:19
2511444873,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-36m2-aluguel-RS2400-id-2511444873/,"Avenida Doutor Nelson D'Avila - Jardim São Dimas, São José dos Campos - SP",36,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Varanda
Sauna",R$ 2.400 /mês,,2021-05-14 09:19
2516770276,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-193m2-venda-RS1600000-id-2516770276/,"Jardim Aquarius, São José dos Campos - SP",193,4 Quartos,1 Banheiro,4 Vagas,"Piscina
Área de serviço
Churrasqueira
Sauna
Quadra poliesportiva","R$ 7.000 /mês
R$ 1.600.000",R$ 1.090,2021-05-14 09:19
2489023953,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-alvorada-bairros-sao-jose-dos-campos-com-garagem-56m2-venda-RS275000-id-2489023953/,"Jardim Alvorada, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Salão de festas
Salão de jogos
Armário embutido
Sala de jantar","R$ 2.000 /mês
R$ 275.000",R$ 450,2021-05-14 09:19
2519081012,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS980-id-2519081012/,"Rua Antares - Jardim Satélite, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Churrasqueira
Quadra poliesportiva
Cozinha",R$ 980 /mês,R$ 328,2021-05-14 09:19
2502870074,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-133m2-aluguel-RS2100-id-2502870074/,"Jardim Aquarius, São José dos Campos - SP",133,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Área de serviço
Armário na cozinha",R$ 2.100 /mês,R$ 670,2021-05-14 09:19
2511515362,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-71m2-aluguel-RS2200-id-2511515362/,"Jardim Aquarius, São José dos Campos - SP",71,3 Quartos,1 Banheiro,1 Vaga,"Elevador
Piscina
Churrasqueira",R$ 2.200 /mês,R$ 510,2021-05-14 09:19
2517860581,https://www.vivareal.com.br/imovel/apartamento-3-quartos-conjunto-residencial-trinta-e-um-de-marco-bairros-sao-jose-dos-campos-com-garagem-136m2-venda-RS495000-id-2517860581/,"Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",136,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Quadra poliesportiva
Condomínio fechado","R$ 2.650 /mês
R$ 495.000",R$ 570,2021-05-14 09:19
2510429182,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-132m2-aluguel-RS2200-id-2510429182/,"Parque Residencial Aquarius, São José dos Campos - SP",132,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Jardim
Circuito de segurança
Gramado",R$ 2.200 /mês,R$ 670,2021-05-14 09:19
2518731876,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-92m2-venda-RS490000-id-2518731876/,"Vila Adyana, São José dos Campos - SP",92,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Churrasqueira
Cozinha
Interfone","R$ 1.400 /mês
R$ 490.000",R$ 640,2021-05-14 09:19
2494576388,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2350-id-2494576388/,"Jardim Aquarius, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Playground
Varanda
Academia
Circuito de segurança",R$ 2.350 /mês,R$ 277,2021-05-14 09:19
2515435362,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS1000-id-2515435362/,"Vila Industrial, São José dos Campos - SP",68,2 Quartos,1 Banheiro,1 Vaga,Varanda,R$ 1.000 /mês,R$ 340,2021-05-14 09:19
2454017018,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-i-bairros-sao-jose-dos-campos-com-garagem-44m2-aluguel-RS700-id-2454017018/,"Jardim Santa Inês I, São José dos Campos - SP",44,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Salão de festas
Playground
Varanda
Circuito de segurança",R$ 700 /mês,R$ 320,2021-05-14 09:19
2518251120,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-76m2-aluguel-RS3500-id-2518251120/,"Jardim Aquarius, São José dos Campos - SP",76,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Área de serviço
Churrasqueira
Salão de festas
Playground",R$ 3.500 /mês,R$ 360,2021-05-14 09:19
2493601118,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1300-id-2493601118/,"Jardim São Dimas, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Piscina
Churrasqueira
Salão de festas
Varanda",R$ 1.300 /mês,R$ 700,2021-05-14 09:19
2517811816,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS2350-id-2517811816/,"Avenida Jorge Zarur - Vila Ema, São José dos Campos - SP",68,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 2.350 /mês,R$ 450,2021-05-14 09:19
2518246788,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tesouro-bairros-sao-jose-dos-campos-68m2-aluguel-RS800-id-2518246788/,"Vila Tesouro, São José dos Campos - SP",68,2 Quartos,1 Banheiro,-- Vaga,"Área de serviço
Cozinha",R$ 800 /mês,R$ 510,2021-05-14 09:19
2517655092,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-96m2-aluguel-RS2300-id-2517655092/,"Jardim Aquarius, São José dos Campos - SP",96,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Varanda gourmet
Cozinha
Piscina para adulto",R$ 2.300 /mês,R$ 680,2021-05-14 09:19
2507574209,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1150-id-2507574209/,"Rua Major Antônio Domingues - Centro, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Sistema de alarme
Interfone",R$ 1.150 /mês,R$ 399,2021-05-14 09:19
93301899,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-50m2-venda-RS300000-id-93301899/,"Jardim São Dimas, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Piscina
Churrasqueira
Varanda
Cozinha","R$ 1.205 /mês
R$ 300.000",R$ 530,2021-05-14 09:19
2506068300,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2150-id-2506068300/,"Jardim Aquarius, São José dos Campos - SP",75,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Piscina para adulto
Espelhos d'água",R$ 2.150 /mês,R$ 510,2021-05-14 09:19
2445459238,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-81m2-aluguel-RS2800-id-2445459238/,"Rua Doutor Tertuliano Delphim Júnior, 550 - Parque Residencial Aquarius, São José dos Campos - SP",81,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Jardim
Espaço gourmet
Lavanderia
Cozinha",R$ 2.800 /mês,R$ 389,2021-05-14 09:19
2519180029,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-i-bairros-sao-jose-dos-campos-com-garagem-52m2-aluguel-RS780-id-2519180029/,"Jardim Santa Inês I, São José dos Campos - SP",52,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Churrasqueira
Varanda",R$ 780 /mês,R$ 228,2021-05-14 09:19
2518139166,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-sanches-bairros-sao-jose-dos-campos-91m2-aluguel-RS2000-id-2518139166/,"Vila Sanches, São José dos Campos - SP",91,3 Quartos,1 Banheiro,-- Vaga,"Vista para o mar
Cozinha",R$ 2.000 /mês,R$ 420,2021-05-14 09:19
2514658215,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-105m2-aluguel-RS2000-id-2514658215/,"Jardim das Indústrias, São José dos Campos - SP",105,3 Quartos,2 Banheiros,1 Vaga,Varanda,R$ 2.000 /mês,R$ 360,2021-05-14 09:19
2516278572,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS2800-id-2516278572/,"Jardim Aquarius, São José dos Campos - SP",84,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Quadra poliesportiva",R$ 2.800 /mês,R$ 420,2021-05-14 09:19
2502924196,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS3780-id-2502924196/,"Rua Laurent Martins - Jardim Esplanada II, São José dos Campos - SP",124,4 Quartos,3 Banheiros,2 Vagas,Ar-condicionado,R$ 3.780 /mês,R$ 1.000,2021-05-14 09:19
2519255877,https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS770-id-2519255877/,"Palmeiras de São José, São José dos Campos - SP",45,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Churrasqueira
Quadra poliesportiva
Condomínio fechado
Cozinha",R$ 770 /mês,R$ 270,2021-05-14 09:19
2493598446,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-160m2-aluguel-RS6500-id-2493598446/,"Jardim Aquarius, São José dos Campos - SP",160,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Salão de festas
Playground
Varanda",R$ 6.500 /mês,R$ 800,2021-05-14 09:19
2519656495,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1400-id-2519656495/,"Parque Industrial, São José dos Campos - SP",65,2 Quartos,2 Banheiros,2 Vagas,,R$ 1.400 /mês,R$ 300,2021-05-14 09:19
2519968938,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-115m2-aluguel-RS2400-id-2519968938/,"Bosque dos Eucaliptos, São José dos Campos - SP",115,3 Quartos,2 Banheiros,2 Vagas,"Área de serviço
Armário na cozinha",R$ 2.400 /mês,R$ 760,2021-05-14 09:19
2509572091,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1300-id-2509572091/,"Jardim São Dimas, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Piscina para adulto
Espelhos d'água",R$ 1.300 /mês,R$ 365,2021-05-14 09:19
2510778290,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS720-id-2510778290/,"Parque Industrial, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Ar-condicionado
Quadra poliesportiva
Condomínio fechado",R$ 720 /mês,R$ 345,2021-05-14 09:19
2517808191,https://www.vivareal.com.br/imovel/apartamento-3-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-72m2-aluguel-RS1350-id-2517808191/,"Monte Castelo, São José dos Campos - SP",72,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 1.350 /mês,R$ 350,2021-05-14 09:19
2508208686,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-i-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1350-id-2508208686/,"Jardim Santa Inês I, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Churrasqueira
Salão de festas
Playground",R$ 1.350 /mês,,2021-05-14 09:19
2489026179,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-venda-RS307000-id-2489026179/,"Jardim Esplanada, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Varanda
Ar-condicionado","R$ 1.850 /mês
R$ 307.000",,2021-05-14 09:19
2513842149,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-jose-leste-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS900-id-2513842149/,"Rua Danilo Eduardo Rios Ramos - Jardim São José - Leste, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,,R$ 900 /mês,R$ 150,2021-05-14 09:19
2517776968,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-americano-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS620-id-2517776968/,"Avenida Presidente Tancredo Neves - Jardim Americano, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Churrasqueira
Salão de festas
Varanda",R$ 620 /mês,R$ 350,2021-05-14 09:19
2516130025,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS2800-id-2516130025/,"Jardim Aquarius, São José dos Campos - SP",84,2 Quartos,2 Banheiros,2 Vagas,,R$ 2.800 /mês,R$ 420,2021-05-14 09:19
2517657794,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-paineiras-ii-bairros-sao-jose-dos-campos-com-garagem-49m2-aluguel-RS650-id-2517657794/,"Jardim das Paineiras II, São José dos Campos - SP",49,2 Quartos,1 Banheiro,1 Vaga,,R$ 650 /mês,R$ 200,2021-05-14 09:19
